holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,271.52,0,0,90,Clouds,overcast clouds,2013-03-01 06:00:00,5452
None,271.48,0,0,90,Clouds,overcast clouds,2013-03-01 07:00:00,6864
None,271.34,0,0,90,Clouds,overcast clouds,2013-03-01 08:00:00,6144
None,271.1,0,0,90,Snow,heavy snow,2013-03-01 10:00:00,4861
None,271.25,0,0,90,Snow,heavy snow,2013-03-01 11:00:00,5373
None,271.52,0,0,90,Snow,heavy snow,2013-03-01 12:00:00,5692
None,271.75,0,0,90,Clouds,overcast clouds,2013-03-01 13:00:00,5626
None,271.7,0,0,90,Clouds,overcast clouds,2013-03-01 14:00:00,5803
None,271.65,0,0,90,Clouds,overcast clouds,2013-03-01 15:00:00,6453
None,271.28,0,0,90,Clouds,overcast clouds,2013-03-01 16:00:00,6570
None,270.99,0,0,90,Clouds,overcast clouds,2013-03-01 17:00:00,6296
None,270.64,0,0,90,Clouds,overcast clouds,2013-03-01 18:00:00,5252
None,270.15,0,0,90,Clouds,overcast clouds,2013-03-01 19:00:00,4210
None,269.98,0,0,90,Clouds,overcast clouds,2013-03-01 20:00:00,3382
None,269.25,0,0,90,Clouds,overcast clouds,2013-03-01 21:00:00,3235
None,268.75,0,0,90,Clouds,overcast clouds,2013-03-01 22:00:00,2689
None,268.32,0,0,90,Clouds,overcast clouds,2013-03-01 23:00:00,1805
None,268.18,0,0,90,Clouds,overcast clouds,2013-03-02 00:00:00,1082
None,268.09,0,0,90,Clouds,overcast clouds,2013-03-02 01:00:00,712
None,267.99,0,0,90,Clouds,overcast clouds,2013-03-02 02:00:00,587
None,267.99,0,0,90,Clouds,overcast clouds,2013-03-02 03:00:00,379
None,267.6,0,0,90,Snow,heavy snow,2013-03-02 04:00:00,371
None,267.9,0,0,90,Clouds,overcast clouds,2013-03-02 05:00:00,661
None,267.95,0,0,90,Clouds,overcast clouds,2013-03-02 06:00:00,1269
None,268.04,0,0,90,Clouds,overcast clouds,2013-03-02 07:00:00,2098
None,268.31,0,0,90,Clouds,overcast clouds,2013-03-02 08:00:00,3092
None,269.21,0,0,90,Clouds,overcast clouds,2013-03-02 10:00:00,4397
None,269.6,0,0,90,Clouds,overcast clouds,2013-03-02 11:00:00,4747
None,269.95,0,0,90,Clouds,overcast clouds,2013-03-02 12:00:00,5219
None,270.46,0,0,90,Clouds,overcast clouds,2013-03-02 13:00:00,5190
None,271.11,0,0,75,Clouds,broken clouds,2013-03-02 14:00:00,4935
None,271.44,0,0,75,Clouds,broken clouds,2013-03-02 15:00:00,4921
None,271.53,0,0,75,Clouds,broken clouds,2013-03-02 16:00:00,4754
None,271.12,0,0,40,Clouds,scattered clouds,2013-03-02 17:00:00,4588
None,269.74,0,0,40,Clouds,scattered clouds,2013-03-02 18:00:00,4533
None,268.65,0,0,20,Clouds,few clouds,2013-03-02 19:00:00,3440
None,267.81,0,0,20,Clouds,few clouds,2013-03-02 20:00:00,2958
None,266.46,0,0,1,Clear,sky is clear,2013-03-02 21:00:00,3342
None,265.56,0,0,1,Clear,sky is clear,2013-03-02 22:00:00,3961
None,264.63,0,0,1,Clear,sky is clear,2013-03-02 23:00:00,2149
None,262.42,0,0,1,Clear,sky is clear,2013-03-03 01:00:00,795
None,261.8,0,0,1,Clear,sky is clear,2013-03-03 02:00:00,666
None,260.04,0,0,1,Clear,sky is clear,2013-03-03 04:00:00,277
None,259.16,0,0,1,Clear,sky is clear,2013-03-03 05:00:00,449
None,258.88,0,0,1,Clear,sky is clear,2013-03-03 06:00:00,697
None,258.2,0,0,1,Clear,sky is clear,2013-03-03 07:00:00,1039
None,260.09,0,0,1,Clear,sky is clear,2013-03-03 08:00:00,1827
None,263.31,0,0,1,Clear,sky is clear,2013-03-03 09:00:00,2660
None,265.82,0,0,1,Clear,sky is clear,2013-03-03 10:00:00,3322
None,267.92,0,0,1,Clear,sky is clear,2013-03-03 11:00:00,3688
None,269.05,0,0,1,Clear,sky is clear,2013-03-03 12:00:00,4300
None,270.22,0,0,1,Clear,sky is clear,2013-03-03 13:00:00,4173
None,270.88,0,0,1,Clear,sky is clear,2013-03-03 14:00:00,4348
None,271.34,0,0,20,Clouds,few clouds,2013-03-03 15:00:00,4348
None,271.55,0,0,75,Clouds,broken clouds,2013-03-03 16:00:00,4356
None,270.99,0,0,75,Clouds,broken clouds,2013-03-03 17:00:00,3882
None,269.81,0,0,40,Clouds,scattered clouds,2013-03-03 18:00:00,3635
None,269.09,0,0,40,Clouds,scattered clouds,2013-03-03 19:00:00,2890
None,268.96,0,0,90,Clouds,overcast clouds,2013-03-03 20:00:00,2453
None,268.62,0,0,75,Clouds,broken clouds,2013-03-03 21:00:00,3714
None,268.31,0,0,90,Clouds,overcast clouds,2013-03-03 22:00:00,2229
None,268.16,0,0,90,Clouds,overcast clouds,2013-03-03 23:00:00,1051
None,267.94,0,0,90,Clouds,overcast clouds,2013-03-04 00:00:00,511
None,266.74,0,0,75,Clouds,broken clouds,2013-03-04 01:00:00,316
None,266.31,0,0,40,Clouds,scattered clouds,2013-03-04 02:00:00,256
None,266.17,0,0,90,Clouds,overcast clouds,2013-03-04 04:00:00,797
None,265.9,0,0,75,Clouds,broken clouds,2013-03-04 05:00:00,2611
None,265.46,0,0,75,Clouds,broken clouds,2013-03-04 07:00:00,5281
None,266.21,0,0,75,Clouds,broken clouds,2013-03-04 08:00:00,4318
None,269.62,0,0,40,Clouds,scattered clouds,2013-03-04 10:00:00,3826
None,270.89,0,0,20,Clouds,few clouds,2013-03-04 11:00:00,3892
None,272.76,0,0,40,Clouds,scattered clouds,2013-03-04 13:00:00,4197
None,272.89,0,0,75,Clouds,broken clouds,2013-03-04 14:00:00,4630
None,273.08,0,0,75,Clouds,broken clouds,2013-03-04 15:00:00,5194
None,273.21,0,0,75,Clouds,broken clouds,2013-03-04 16:00:00,6235
None,272.42,0,0,75,Clouds,broken clouds,2013-03-04 17:00:00,5549
None,271.52,0,0,75,Clouds,broken clouds,2013-03-04 18:00:00,3913
None,270.95,0,0,75,Clouds,broken clouds,2013-03-04 19:00:00,2617
None,270.87,0,0,75,Clouds,broken clouds,2013-03-04 20:00:00,2093
None,270.77,0,0,90,Clouds,overcast clouds,2013-03-04 21:00:00,1776
None,270.59,0,0,90,Clouds,overcast clouds,2013-03-04 22:00:00,1343
None,270.59,0,0,90,Clouds,overcast clouds,2013-03-04 23:00:00,2298
None,270.63,0,0,90,Clouds,overcast clouds,2013-03-05 01:00:00,438
None,270.26,0,0,90,Clouds,overcast clouds,2013-03-05 02:00:00,289
None,269.79,0,0,90,Clouds,overcast clouds,2013-03-05 03:00:00,369
None,270.02,0,0,90,Clouds,overcast clouds,2013-03-05 04:00:00,848
None,269.59,0,0,90,Snow,heavy snow,2013-03-05 05:00:00,2410
None,268.85,0,0,90,Snow,heavy snow,2013-03-05 07:00:00,3865
None,268.85,0,0,90,Mist,mist,2013-03-05 07:00:00,3865
None,268.85,0,0,90,Snow,snow,2013-03-05 07:00:00,3865
None,268.85,0,0,90,Fog,fog,2013-03-05 07:00:00,3865
None,268.61,0,0,90,Snow,heavy snow,2013-03-05 08:00:00,3380
None,268.61,0,0,90,Mist,mist,2013-03-05 08:00:00,3380
None,268.79,0,0,90,Snow,heavy snow,2013-03-05 10:00:00,2935
None,268.79,0,0,90,Mist,mist,2013-03-05 10:00:00,2935
None,269.08,0,0,90,Snow,heavy snow,2013-03-05 11:00:00,2885
None,269.46,0,0,90,Snow,heavy snow,2013-03-05 13:00:00,3296
None,269.55,0,0,90,Snow,heavy snow,2013-03-05 14:00:00,3900
None,269.46,0,0,90,Clouds,overcast clouds,2013-03-05 16:00:00,4805
None,269.31,0,0,90,Clouds,overcast clouds,2013-03-05 17:00:00,4520
None,268.9,0,0,90,Snow,heavy snow,2013-03-05 19:00:00,2584
None,268.9,0,0,90,Mist,mist,2013-03-05 19:00:00,2584
None,269,0,0,90,Snow,heavy snow,2013-03-05 20:00:00,2176
None,269,0,0,90,Mist,mist,2013-03-05 20:00:00,2176
None,268.72,0,0,90,Snow,heavy snow,2013-03-05 22:00:00,1770
None,268.72,0,0,90,Mist,mist,2013-03-05 22:00:00,1770
None,268.72,0,0,90,Snow,heavy snow,2013-03-05 23:00:00,994
None,268.72,0,0,90,Mist,mist,2013-03-05 23:00:00,994
None,268.72,0,0,90,Snow,snow,2013-03-05 23:00:00,994
None,268.9,0,0,100,Clouds,overcast clouds,2013-03-06 01:00:00,353
None,268.9,0,0,90,Snow,heavy snow,2013-03-06 02:00:00,266
None,268.9,0,0,90,Mist,mist,2013-03-06 02:00:00,266
None,268.9,0,0,90,Snow,snow,2013-03-06 02:00:00,266
None,268.9,0,0,90,Snow,heavy snow,2013-03-06 04:00:00,792
None,268.9,0,0,90,Mist,mist,2013-03-06 04:00:00,792
None,268.9,0,0,90,Snow,snow,2013-03-06 04:00:00,792
None,268.71,0,0,90,Snow,heavy snow,2013-03-06 05:00:00,2542
None,268.71,0,0,90,Mist,mist,2013-03-06 05:00:00,2542
None,268.71,0,0,90,Snow,snow,2013-03-06 05:00:00,2542
None,268.71,0,0,90,Fog,fog,2013-03-06 05:00:00,2542
None,268.62,0,0,90,Snow,heavy snow,2013-03-06 07:00:00,6157
None,268.62,0,0,90,Mist,mist,2013-03-06 07:00:00,6157
None,268.62,0,0,90,Snow,snow,2013-03-06 07:00:00,6157
None,271.37,0,0,90,Snow,heavy snow,2013-03-06 14:00:00,5393
None,271.37,0,0,90,Haze,haze,2013-03-06 14:00:00,5393
None,271.52,0,0,90,Snow,heavy snow,2013-03-06 15:00:00,5869
None,271.15,0,0,90,Snow,heavy snow,2013-03-06 16:00:00,6720
None,270.76,0,0,90,Snow,heavy snow,2013-03-06 17:00:00,6271
None,270.44,0,0,75,Snow,heavy snow,2013-03-06 18:00:00,4906
None,269.72,0,0,75,Snow,heavy snow,2013-03-06 19:00:00,3418
None,269.42,0,0,90,Clouds,overcast clouds,2013-03-06 20:00:00,3072
None,268.66,0,0,90,Clouds,overcast clouds,2013-03-06 21:00:00,2562
None,268.19,0,0,75,Clouds,broken clouds,2013-03-06 22:00:00,1868
None,267.69,0,0,20,Clouds,few clouds,2013-03-06 23:00:00,1335
None,267.31,0,0,90,Clouds,overcast clouds,2013-03-07 01:00:00,359
None,267.31,0,0,90,Clouds,overcast clouds,2013-03-07 02:00:00,295
None,267.44,0,0,90,Clouds,overcast clouds,2013-03-07 03:00:00,327
None,266.86,0,0,90,Clouds,overcast clouds,2013-03-07 04:00:00,782
None,266.83,0,0,90,Snow,heavy snow,2013-03-07 05:00:00,2559
None,266.51,0,0,90,Clouds,overcast clouds,2013-03-07 07:00:00,6920
None,266.9,0,0,90,Clouds,overcast clouds,2013-03-07 08:00:00,6104
None,267.16,0,0,90,Snow,heavy snow,2013-03-07 09:00:00,5239
None,269.8,0,0,90,Clouds,overcast clouds,2013-03-07 13:00:00,5128
None,270.49,0,0,90,Clouds,overcast clouds,2013-03-07 14:00:00,5452
None,270.77,0,0,20,Clouds,few clouds,2013-03-07 15:00:00,6428
None,268.87,0,0,40,Clouds,scattered clouds,2013-03-07 18:00:00,4818
None,266.28,0,0,20,Clouds,few clouds,2013-03-07 20:00:00,3328
None,265.1,0,0,1,Clear,sky is clear,2013-03-07 21:00:00,2934
None,264.05,0,0,1,Mist,mist,2013-03-07 22:00:00,2457
None,262.97,0,0,1,Mist,mist,2013-03-07 23:00:00,2621
None,262.3,0,0,1,Mist,mist,2013-03-08 00:00:00,811
None,262.3,0,0,1,Fog,fog,2013-03-08 00:00:00,811
None,260.21,0,0,20,Haze,haze,2013-03-08 02:00:00,357
None,260.21,0,0,20,Fog,fog,2013-03-08 02:00:00,357
None,259.73,0,0,40,Mist,mist,2013-03-08 03:00:00,352
None,259.68,0,0,75,Mist,mist,2013-03-08 04:00:00,722
None,259.68,0,0,75,Fog,fog,2013-03-08 04:00:00,722
None,259.58,0,0,40,Mist,mist,2013-03-08 05:00:00,2366
None,259.58,0,0,40,Fog,fog,2013-03-08 05:00:00,2366
None,259.58,0,0,40,Haze,haze,2013-03-08 05:00:00,2366
None,259.29,0,0,40,Mist,mist,2013-03-08 06:00:00,5452
None,259.29,0,0,40,Haze,haze,2013-03-08 06:00:00,5452
None,259.29,0,0,40,Fog,fog,2013-03-08 06:00:00,5452
None,260.63,0,0,75,Mist,mist,2013-03-08 08:00:00,5730
None,262.94,0,0,75,Mist,mist,2013-03-08 09:00:00,5228
None,268.07,0,0,75,Mist,mist,2013-03-08 10:00:00,4867
None,269.75,0,0,75,Clouds,broken clouds,2013-03-08 11:00:00,5349
None,270.98,0,0,75,Clouds,broken clouds,2013-03-08 12:00:00,5610
None,272.29,0,0,75,Clouds,broken clouds,2013-03-08 13:00:00,5441
None,272.7,0,0,75,Clouds,broken clouds,2013-03-08 14:00:00,5874
None,272.82,0,0,1,Clear,sky is clear,2013-03-08 15:00:00,6023
None,272.37,0,0,75,Clouds,broken clouds,2013-03-08 17:00:00,5836
None,271.65,0,0,1,Clear,sky is clear,2013-03-08 18:00:00,4822
None,270.38,0,0,90,Clouds,overcast clouds,2013-03-08 19:00:00,3795
None,270.12,0,0,75,Clouds,broken clouds,2013-03-08 20:00:00,3302
None,269.54,0,0,1,Clear,sky is clear,2013-03-08 21:00:00,3125
None,268.64,0,0,40,Clouds,scattered clouds,2013-03-08 22:00:00,2648
None,267.96,0,0,20,Clouds,few clouds,2013-03-08 23:00:00,3173
None,267.69,0,0,1,Clear,sky is clear,2013-03-09 00:00:00,1198
None,267.46,0,0,1,Clear,sky is clear,2013-03-09 01:00:00,747
None,266.88,0,0,1,Clear,sky is clear,2013-03-09 02:00:00,624
None,266.39,0,0,1,Haze,haze,2013-03-09 03:00:00,389
None,266.39,0,0,1,Mist,mist,2013-03-09 03:00:00,389
None,265.48,0,0,1,Mist,mist,2013-03-09 06:00:00,1232
None,265.48,0,0,1,Haze,haze,2013-03-09 06:00:00,1232
None,266.09,0,0,1,Mist,mist,2013-03-09 08:00:00,2903
None,268.02,0,0,1,Haze,haze,2013-03-09 09:00:00,3656
None,268.02,0,0,1,Mist,mist,2013-03-09 09:00:00,3656
None,272.8,0,0,40,Haze,haze,2013-03-09 11:00:00,4566
None,275.11,0,0,40,Haze,haze,2013-03-09 13:00:00,4573
None,276.16,0,0,40,Haze,haze,2013-03-09 14:00:00,4776
None,276.63,0,0,75,Haze,haze,2013-03-09 16:00:00,4393
None,276.11,0,0,90,Haze,haze,2013-03-09 17:00:00,4361
None,275.66,0,0,1,Clear,sky is clear,2013-03-09 18:00:00,3997
None,274.53,0,0,1,Clear,sky is clear,2013-03-09 20:00:00,2579
None,274.41,0,0,40,Clouds,scattered clouds,2013-03-09 21:00:00,3609
None,274.62,0,0,90,Haze,haze,2013-03-09 23:00:00,1755
None,274.62,0,0,90,Mist,mist,2013-03-09 23:00:00,1755
None,274.65,0,0,75,Mist,mist,2013-03-10 00:00:00,1087
None,274.02,0,0,90,Rain,light rain,2013-03-10 03:00:00,387
None,274.02,0,0,90,Mist,mist,2013-03-10 03:00:00,387
None,274.02,0,0,90,Rain,moderate rain,2013-03-10 03:00:00,387
None,273.88,0,0,90,Rain,light rain,2013-03-10 04:00:00,380
None,273.88,0,0,90,Mist,mist,2013-03-10 04:00:00,380
None,273.88,0,0,90,Rain,moderate rain,2013-03-10 04:00:00,380
None,273.88,0,0,90,Snow,heavy snow,2013-03-10 04:00:00,380
None,273.98,0,0,90,Rain,moderate rain,2013-03-10 05:00:00,438
None,273.98,0,0,90,Mist,mist,2013-03-10 05:00:00,438
None,273.98,0,0,90,Rain,light rain,2013-03-10 05:00:00,438
None,273.98,0,0,90,Snow,heavy snow,2013-03-10 05:00:00,438
None,274.19,0,0,90,Rain,light rain,2013-03-10 06:00:00,704
None,274.19,0,0,90,Mist,mist,2013-03-10 06:00:00,704
None,274.19,0,0,90,Drizzle,drizzle,2013-03-10 06:00:00,704
None,274.66,0,0,90,Mist,mist,2013-03-10 09:00:00,2177
None,274.66,0,0,90,Rain,light rain,2013-03-10 09:00:00,2177
None,274.79,0,0,90,Mist,mist,2013-03-10 10:00:00,2919
None,275.28,0,0,90,Drizzle,light intensity drizzle,2013-03-10 12:00:00,4072
None,275.28,0,0,90,Mist,mist,2013-03-10 12:00:00,4072
None,275.28,0,0,90,Drizzle,drizzle,2013-03-10 12:00:00,4072
None,275.35,0,0,90,Rain,moderate rain,2013-03-10 13:00:00,4112
None,275.35,0,0,90,Rain,light rain,2013-03-10 13:00:00,4112
None,275.35,0,0,90,Mist,mist,2013-03-10 13:00:00,4112
None,275.63,0,0,90,Rain,light rain,2013-03-10 15:00:00,4230
None,275.63,0,0,90,Mist,mist,2013-03-10 15:00:00,4230
None,275.63,0,0,90,Drizzle,light intensity drizzle,2013-03-10 15:00:00,4230
None,275.63,0,0,90,Drizzle,drizzle,2013-03-10 15:00:00,4230
None,275.49,0,0,90,Mist,mist,2013-03-10 18:00:00,3590
None,275.49,0,0,90,Rain,light rain,2013-03-10 18:00:00,3590
None,275.49,0,0,90,Drizzle,light intensity drizzle,2013-03-10 18:00:00,3590
None,275.36,0,0,90,Rain,light rain,2013-03-10 19:00:00,2743
None,275.36,0,0,90,Mist,mist,2013-03-10 19:00:00,2743
None,275.36,0,0,90,Drizzle,light intensity drizzle,2013-03-10 19:00:00,2743
None,275.36,0,0,90,Rain,moderate rain,2013-03-10 19:00:00,2743
None,274.98,0,0,90,Rain,light rain,2013-03-10 21:00:00,3283
None,274.98,0,0,90,Mist,mist,2013-03-10 21:00:00,3283
None,274.98,0,0,90,Fog,fog,2013-03-10 21:00:00,3283
None,274.98,0,0,90,Drizzle,light intensity drizzle,2013-03-10 21:00:00,3283
None,274.83,0,0,90,Mist,mist,2013-03-10 22:00:00,2462
None,274.83,0,0,90,Fog,fog,2013-03-10 22:00:00,2462
None,274.83,0,0,90,Drizzle,light intensity drizzle,2013-03-10 22:00:00,2462
None,274.67,0,0,90,Fog,fog,2013-03-10 23:00:00,1070
None,274.67,0,0,90,Mist,mist,2013-03-10 23:00:00,1070
None,274.67,0,0,90,Rain,light rain,2013-03-10 23:00:00,1070
None,274.74,0,0,90,Rain,light rain,2013-03-11 00:00:00,508
None,274.74,0,0,90,Mist,mist,2013-03-11 00:00:00,508
None,274.74,0,0,90,Fog,fog,2013-03-11 00:00:00,508
None,274.74,0,0,90,Rain,moderate rain,2013-03-11 00:00:00,508
None,274.59,0,0,90,Rain,light rain,2013-03-11 01:00:00,362
None,274.59,0,0,90,Mist,mist,2013-03-11 01:00:00,362
None,274.59,0,0,90,Rain,moderate rain,2013-03-11 01:00:00,362
None,274.59,0,0,90,Drizzle,light intensity drizzle,2013-03-11 01:00:00,362
None,274.38,0,0,90,Drizzle,light intensity drizzle,2013-03-11 04:00:00,721
None,274.16,0,0,90,Clouds,overcast clouds,2013-03-11 05:00:00,2338
None,274.16,0,0,90,Clouds,overcast clouds,2013-03-11 06:00:00,5230
None,274.24,0,0,90,Clouds,overcast clouds,2013-03-11 07:00:00,6607
None,274.16,0,0,90,Mist,mist,2013-03-11 09:00:00,4750
None,274.22,0,0,90,Snow,heavy snow,2013-03-11 10:00:00,4129
None,274.24,0,0,90,Clouds,overcast clouds,2013-03-11 12:00:00,4552
None,274.17,0,0,90,Clouds,overcast clouds,2013-03-11 14:00:00,5054
None,273.81,0,0,90,Clouds,overcast clouds,2013-03-11 15:00:00,5589
None,273.77,0,0,90,Clouds,overcast clouds,2013-03-11 16:00:00,6330
None,273.29,0,0,90,Clouds,overcast clouds,2013-03-11 18:00:00,4182
None,273.02,0,0,90,Clouds,overcast clouds,2013-03-11 19:00:00,3075
None,272.36,0,0,90,Clouds,overcast clouds,2013-03-11 21:00:00,2221
None,272.38,0,0,90,Clouds,overcast clouds,2013-03-11 22:00:00,1717
None,271.97,0,0,90,Clouds,overcast clouds,2013-03-11 23:00:00,997
None,271.16,0,0,90,Clouds,overcast clouds,2013-03-12 02:00:00,258
None,271.01,0,0,90,Clouds,overcast clouds,2013-03-12 03:00:00,321
None,270.68,0,0,90,Clouds,overcast clouds,2013-03-12 04:00:00,755
None,270.21,0,0,90,Clouds,overcast clouds,2013-03-12 06:00:00,5591
None,269.88,0,0,90,Clouds,overcast clouds,2013-03-12 09:00:00,5013
None,269.91,0,0,90,Clouds,overcast clouds,2013-03-12 10:00:00,4352
None,270.59,0,0,90,Clouds,overcast clouds,2013-03-12 12:00:00,4917
None,270.83,0,0,90,Clouds,overcast clouds,2013-03-12 13:00:00,5051
None,271.48,0,0,90,Clouds,overcast clouds,2013-03-12 15:00:00,5702
None,271.69,0,0,90,Snow,heavy snow,2013-03-12 16:00:00,6558
None,271.8,0,0,90,Clouds,overcast clouds,2013-03-12 18:00:00,4700
None,270.27,0,0,40,Clouds,scattered clouds,2013-03-12 21:00:00,3356
None,269.83,0,0,75,Clouds,broken clouds,2013-03-12 22:00:00,3271
None,268.21,0,0,40,Clouds,scattered clouds,2013-03-13 00:00:00,632
None,267.6,0,0,1,Clear,sky is clear,2013-03-13 01:00:00,368
None,267.88,0,0,90,Clouds,overcast clouds,2013-03-13 04:00:00,774
None,267.91,0,0,90,Snow,heavy snow,2013-03-13 07:00:00,6850
None,267.67,0,0,90,Clouds,overcast clouds,2013-03-13 09:00:00,5201
None,268.33,0,0,75,Clouds,broken clouds,2013-03-13 10:00:00,4784
None,269.95,0,0,90,Snow,heavy snow,2013-03-13 12:00:00,4969
None,270.28,0,0,90,Snow,heavy snow,2013-03-13 13:00:00,5188
None,270.77,0,0,90,Snow,heavy snow,2013-03-13 15:00:00,5774
None,271.1,0,0,90,Clouds,overcast clouds,2013-03-13 16:00:00,6486
None,270.54,0,0,75,Snow,heavy snow,2013-03-13 18:00:00,4628
None,270.31,0,0,90,Clouds,overcast clouds,2013-03-13 19:00:00,3431
None,269.28,0,0,1,Clear,sky is clear,2013-03-13 21:00:00,2460
None,268.69,0,0,40,Clouds,scattered clouds,2013-03-13 22:00:00,1753
None,267.01,0,0,1,Clear,sky is clear,2013-03-14 00:00:00,658
None,266.19,0,0,1,Clear,sky is clear,2013-03-14 01:00:00,331
None,265.29,0,0,1,Clear,sky is clear,2013-03-14 03:00:00,340
None,264.73,0,0,1,Clear,sky is clear,2013-03-14 04:00:00,771
None,263.29,0,0,1,Clear,sky is clear,2013-03-14 06:00:00,4336
None,262.78,0,0,1,Clear,sky is clear,2013-03-14 07:00:00,4423
None,262.35,0,0,1,Clear,sky is clear,2013-03-14 09:00:00,5615
None,264.22,0,0,1,Clear,sky is clear,2013-03-14 10:00:00,4580
None,268.45,0,0,1,Clear,sky is clear,2013-03-14 12:00:00,4759
None,269.68,0,0,1,Clear,sky is clear,2013-03-14 13:00:00,5083
None,272.64,0,0,20,Clouds,few clouds,2013-03-14 15:00:00,5718
None,272.11,0,0,1,Clear,sky is clear,2013-03-14 18:00:00,4524
None,271.18,0,0,1,Clear,sky is clear,2013-03-14 19:00:00,3461
None,269.15,0,0,1,Clear,sky is clear,2013-03-14 21:00:00,3751
None,268.73,0,0,1,Clear,sky is clear,2013-03-14 22:00:00,3350
None,268.64,0,0,40,Clouds,scattered clouds,2013-03-15 00:00:00,786
None,268.84,0,0,90,Clouds,overcast clouds,2013-03-15 01:00:00,459
None,269.11,0,0,90,Clouds,overcast clouds,2013-03-15 03:00:00,356
None,269.05,0,0,90,Snow,snow,2013-03-15 04:00:00,739
None,268.68,0,0,90,Snow,heavy snow,2013-03-15 07:00:00,5664
None,268.68,0,0,90,Mist,mist,2013-03-15 07:00:00,5664
None,268.68,0,0,90,Snow,shower snow,2013-03-15 07:00:00,5664
None,269.42,0,0,90,Mist,mist,2013-03-15 09:00:00,4631
None,270.84,0,0,75,Haze,haze,2013-03-15 10:00:00,4492
None,274.41,0,0,20,Clouds,few clouds,2013-03-15 12:00:00,5147
None,276.85,0,0,40,Clouds,scattered clouds,2013-03-15 15:00:00,5803
None,277.2,0,0,90,Clouds,overcast clouds,2013-03-15 16:00:00,6289
None,277.09,0,0,1,Clear,sky is clear,2013-03-15 18:00:00,4700
None,276.16,0,0,1,Clear,sky is clear,2013-03-15 19:00:00,3358
None,273.96,0,0,1,Clear,sky is clear,2013-03-15 21:00:00,2602
None,273.06,0,0,1,Clear,sky is clear,2013-03-15 22:00:00,2231
None,271.9,0,0,1,Clear,sky is clear,2013-03-16 00:00:00,2372
None,271.88,0,0,1,Clear,sky is clear,2013-03-16 01:00:00,815
None,272.11,0,0,90,Clouds,overcast clouds,2013-03-16 03:00:00,410
None,272.34,0,0,40,Clouds,scattered clouds,2013-03-16 04:00:00,369
None,272.63,0,0,90,Rain,light rain,2013-03-16 06:00:00,1329
None,272.63,0,0,90,Snow,heavy snow,2013-03-16 06:00:00,1329
None,272.72,0,0,90,Mist,mist,2013-03-16 07:00:00,2224
None,272.72,0,0,90,Rain,light rain,2013-03-16 07:00:00,2224
None,272.72,0,0,90,Snow,heavy snow,2013-03-16 07:00:00,2224
None,272.87,0,0,90,Mist,mist,2013-03-16 09:00:00,3570
None,272.87,0,0,90,Snow,snow,2013-03-16 09:00:00,3570
None,272.87,0,0,90,Drizzle,drizzle,2013-03-16 09:00:00,3570
None,272.87,0,0,90,Snow,heavy snow,2013-03-16 09:00:00,3570
None,273.11,0,0,90,Mist,mist,2013-03-16 10:00:00,4108
None,273.11,0,0,90,Snow,heavy snow,2013-03-16 10:00:00,4108
None,273.11,0,0,90,Rain,light rain,2013-03-16 10:00:00,4108
None,273.46,0,0,90,Snow,heavy snow,2013-03-16 12:00:00,4815
None,273.46,0,0,90,Mist,mist,2013-03-16 12:00:00,4815
None,273.79,0,0,90,Mist,mist,2013-03-16 13:00:00,5155
None,273.79,0,0,90,Snow,heavy snow,2013-03-16 13:00:00,5155
None,273.96,0,0,90,Snow,heavy snow,2013-03-16 15:00:00,4905
None,273.99,0,0,90,Clouds,overcast clouds,2013-03-16 16:00:00,4969
None,273.28,0,0,90,Snow,heavy snow,2013-03-16 18:00:00,4386
None,272.4,0,0,90,Snow,heavy snow,2013-03-16 19:00:00,3572
None,272.4,0,0,90,Mist,mist,2013-03-16 19:00:00,3572
None,272.4,0,0,90,Snow,snow,2013-03-16 19:00:00,3572
None,270.88,0,0,90,Snow,heavy snow,2013-03-16 21:00:00,3620
None,270.88,0,0,90,Mist,mist,2013-03-16 21:00:00,3620
None,270.26,0,0,90,Snow,heavy snow,2013-03-16 22:00:00,2919
None,270.26,0,0,90,Mist,mist,2013-03-16 22:00:00,2919
None,268.95,0,0,90,Mist,mist,2013-03-17 00:00:00,1579
None,268.49,0,0,97,Clouds,overcast clouds,2013-03-17 01:00:00,1049
None,267.5,0,0,90,Clouds,overcast clouds,2013-03-17 03:00:00,402
None,266.9,0,0,90,Clouds,overcast clouds,2013-03-17 04:00:00,308
None,266.23,0,0,90,Snow,heavy snow,2013-03-17 06:00:00,687
None,265.6,0,0,1,Clear,sky is clear,2013-03-17 07:00:00,970
None,265.97,0,0,1,Clear,sky is clear,2013-03-17 10:00:00,3371
None,267.89,0,0,20,Clouds,few clouds,2013-03-17 12:00:00,4238
None,268.52,0,0,75,Clouds,broken clouds,2013-03-17 13:00:00,4319
None,269.37,0,0,1,Clear,sky is clear,2013-03-17 16:00:00,4272
None,268.61,0,0,1,Clear,sky is clear,2013-03-17 18:00:00,3543
None,267.72,0,0,1,Clear,sky is clear,2013-03-17 19:00:00,2880
None,265.36,0,0,1,Clear,sky is clear,2013-03-17 21:00:00,2206
None,264.53,0,0,1,Clear,sky is clear,2013-03-17 22:00:00,1729
None,262.65,0,0,1,Clear,sky is clear,2013-03-18 00:00:00,593
